cod_ibge,municipio,tributo,modelo,target_year,pred_annual,real_annual
2930709,Simões Filho,IPTU,Prophet,2022,19859880.522344746,19202853.816758886
2930709,Simões Filho,IPTU,Ensemble,2022,23102856.15382915,19202853.816758886
2930709,Simões Filho,IPTU,Naive,2023,19202853.816758886,22117236.15461051
2930709,Simões Filho,IPTU,ETS,2023,18050067.299376655,22117236.15461051
2930709,Simões Filho,IPTU,SARIMA,2023,23382128.434869274,22117236.15461051
2930709,Simões Filho,IPTU,Theta,2023,22287618.90205782,22117236.15461051
2930709,Simões Filho,IPTU,Prophet,2023,22305798.57951416,22117236.15461051
2930709,Simões Filho,IPTU,Ensemble,2023,21506403.303954482,22117236.15461051
2930709,Simões Filho,IPTU,Naive,2024,22117236.15461051,28421653.91552992
2930709,Simões Filho,IPTU,ETS,2024,20661846.29677396,28421653.91552992
2930709,Simões Filho,IPTU,SARIMA,2024,27168737.205854803,28421653.91552992
2930709,Simões Filho,IPTU,Theta,2024,26639637.68921105,28421653.91552992
2930709,Simões Filho,IPTU,Prophet,2024,25561653.489541896,28421653.91552992
2930709,Simões Filho,IPTU,Ensemble,2024,25007968.67034543,28421653.91552992
2930709,Simões Filho,IPTU,Naive,2025,28421653.91552992,35491269.298168726
2930709,Simões Filho,IPTU,ETS,2025,23482533.207138505,35491269.298168726
2930709,Simões Filho,IPTU,SARIMA,2025,36552125.179056495,35491269.298168726
2930709,Simões Filho,IPTU,Theta,2025,31966929.08301066,35491269.298168726
2930709,Simões Filho,IPTU,Prophet,2025,28804580.597653456,35491269.298168726
2930709,Simões Filho,IPTU,Ensemble,2025,30201542.01671478,35491269.298168726
2930402,Serra Preta,ISSQN,Naive,2021,659848.2537690147,948564.1188180167
2930402,Serra Preta,ISSQN,ETS,2021,789316.458483968,948564.1188180167
2930402,Serra Preta,ISSQN,SARIMA,2021,949069.6728298101,948564.1188180167
2930402,Serra Preta,ISSQN,Theta,2021,679774.8852539789,948564.1188180167
2930402,Serra Preta,ISSQN,Prophet,2021,469081.6016086404,948564.1188180167
2930402,Serra Preta,ISSQN,Ensemble,2021,721810.6545440992,948564.1188180167
2930402,Serra Preta,ISSQN,Naive,2022,948564.1188180167,1603666.1051879486
2930402,Serra Preta,ISSQN,ETS,2022,1097441.4728732295,1603666.1051879486
2930402,Serra Preta,ISSQN,SARIMA,2022,1216938.3868042384,1603666.1051879486
2930402,Serra Preta,ISSQN,Theta,2022,1143654.3291714655,1603666.1051879486
2930402,Serra Preta,ISSQN,Prophet,2022,950877.0955272389,1603666.1051879486
2930402,Serra Preta,ISSQN,Ensemble,2022,1102227.821094043,1603666.1051879486
2930402,Serra Preta,ISSQN,Naive,2023,1603666.1051879486,998847.4921588631
2930402,Serra Preta,ISSQN,ETS,2023,1839915.0844799816,998847.4921588631
2930402,Serra Preta,ISSQN,SARIMA,2023,1865772.2902024183,998847.4921588631
2930402,Serra Preta,ISSQN,Theta,2023,1920089.5582495648,998847.4921588631
2930402,Serra Preta,ISSQN,Prophet,2023,1548946.0155679653,998847.4921588631
2930402,Serra Preta,ISSQN,Ensemble,2023,1793680.7371249828,998847.4921588631
2930402,Serra Preta,ISSQN,Naive,2024,998847.4921588631,1157350.176475028
2930402,Serra Preta,ISSQN,ETS,2024,1033650.3425210717,1157350.176475028
2930402,Serra Preta,ISSQN,SARIMA,2024,1029911.7998950338,1157350.176475028
2930402,Serra Preta,ISSQN,Theta,2024,1184843.3505104166,1157350.176475028
2930402,Serra Preta,ISSQN,Prophet,2024,1300154.819751513,1157350.176475028
2930402,Serra Preta,ISSQN,Ensemble,2024,1137140.0781695088,1157350.176475028
2930402,Serra Preta,ISSQN,Naive,2025,1157350.176475028,1320290.904940695
2930402,Serra Preta,ISSQN,ETS,2025,993546.0160569967,1320290.904940695
2930402,Serra Preta,ISSQN,SARIMA,2025,1167479.164310901,1320290.904940695
2930402,Serra Preta,ISSQN,Theta,2025,1186821.2011490965,1320290.904940695
2930402,Serra Preta,ISSQN,Prophet,2025,1213704.398275054,1320290.904940695
2930402,Serra Preta,ISSQN,Ensemble,2025,1140387.694948012,1320290.904940695
2930154,Serra do Ramalho,IPTU,Naive,2021,477868.55904323666,568861.1891082645
2930154,Serra do Ramalho,IPTU,ETS,2021,498420.50948163937,568861.1891082645
2930154,Serra do Ramalho,IPTU,SARIMA,2021,836647.6212964177,568861.1891082645
2930154,Serra do Ramalho,IPTU,Theta,2021,870855.9148221407,568861.1891082645
2930154,Serra do Ramalho,IPTU,Prophet,2021,623000.6459994282,568861.1891082645
2930154,Serra do Ramalho,IPTU,Ensemble,2021,707231.1728999064,568861.1891082645
2930154,Serra do Ramalho,IPTU,Naive,2022,568861.1891082645,730766.9335336981
2930154,Serra do Ramalho,IPTU,ETS,2022,652316.6672482352,730766.9335336981
2930154,Serra do Ramalho,IPTU,SARIMA,2022,767309.1745171681,730766.9335336981
2930154,Serra do Ramalho,IPTU,Theta,2022,990818.4598061454,730766.9335336981
2930154,Serra do Ramalho,IPTU,Prophet,2022,647997.8942252278,730766.9335336981
2930154,Serra do Ramalho,IPTU,Ensemble,2022,764610.5489491941,730766.9335336981
2930154,Serra do Ramalho,IPTU,Naive,2023,730766.9335336981,802331.9169809215
2930154,Serra do Ramalho,IPTU,ETS,2023,787415.703265019,802331.9169809215
2930154,Serra do Ramalho,IPTU,SARIMA,2023,1506443.6091464332,802331.9169809215
2930154,Serra do Ramalho,IPTU,Theta,2023,469824.3825809858,802331.9169809215
2930154,Serra do Ramalho,IPTU,Prophet,2023,776623.9183059832,802331.9169809215
2930154,Serra do Ramalho,IPTU,Ensemble,2023,885076.9033246052,802331.9169809215
2930154,Serra do Ramalho,IPTU,Naive,2024,802331.9169809215,914946.5138914288
2930154,Serra do Ramalho,IPTU,ETS,2024,853748.6182439176,914946.5138914288
2930154,Serra do Ramalho,IPTU,SARIMA,2024,573954.5117082533,914946.5138914288
2930154,Serra do Ramalho,IPTU,Theta,2024,442141.7022735771,914946.5138914288
2930154,Serra do Ramalho,IPTU,Prophet,2024,875682.0078128007,914946.5138914288
2930154,Serra do Ramalho,IPTU,Ensemble,2024,686381.7100096373,914946.5138914288
2930154,Serra do Ramalho,IPTU,Naive,2025,914946.5138914288,1100796.2185108692
2930154,Serra do Ramalho,IPTU,ETS,2025,945348.9896139607,1100796.2185108692
2930154,Serra do Ramalho,IPTU,SARIMA,2025,1005940.7857831616,1100796.2185108692
2930154,Serra do Ramalho,IPTU,Theta,2025,710132.069928993,1100796.2185108692
2930154,Serra do Ramalho,IPTU,Prophet,2025,1000911.400750631,1100796.2185108692
2930154,Serra do Ramalho,IPTU,Ensemble,2025,915583.3115191865,1100796.2185108692
2930709,Simões Filho,ISSQN,Naive,2021,50200317.83681081,58214623.54240045
2930709,Simões Filho,ISSQN,ETS,2021,50660745.962894656,58214623.54240045
2930709,Simões Filho,ISSQN,SARIMA,2021,50995021.56986109,58214623.54240045
2930709,Simões Filho,ISSQN,Theta,2021,58162163.71012685,58214623.54240045
2930709,Simões Filho,ISSQN,Prophet,2021,51972103.061387464,58214623.54240045
2930709,Simões Filho,ISSQN,Ensemble,2021,52947508.57606751,58214623.54240045
2930709,Simões Filho,ISSQN,Naive,2022,58214623.54240045,67484033.09657434
2930709,Simões Filho,ISSQN,ETS,2022,58913685.522440836,67484033.09657434
2930709,Simões Filho,ISSQN,SARIMA,2022,58405837.94814698,67484033.09657434
2930709,Simões Filho,ISSQN,Theta,2022,58310153.0960504,67484033.09657434
2930709,Simões Filho,ISSQN,Prophet,2022,57424667.89608539,67484033.09657434
2930709,Simões Filho,ISSQN,Ensemble,2022,58263586.1156809,67484033.09657434
2930709,Simões Filho,ISSQN,Naive,2023,67484033.09657434,69191783.25121254
2930709,Simões Filho,ISSQN,ETS,2023,67692662.54736467,69191783.25121254
2930709,Simões Filho,ISSQN,SARIMA,2023,72802019.9186312,69191783.25121254
2930709,Simões Filho,ISSQN,Theta,2023,66697630.106697164,69191783.25121254
2930709,Simões Filho,ISSQN,Prophet,2023,69602201.82345735,69191783.25121254
2930709,Simões Filho,ISSQN,Ensemble,2023,69198628.59903759,69191783.25121254
2930709,Simões Filho,ISSQN,Naive,2024,69191783.25121254,82164699.65898883
2930709,Simões Filho,ISSQN,ETS,2024,70315864.91425608,82164699.65898883
2930709,Simões Filho,ISSQN,SARIMA,2024,72135635.79834081,82164699.65898883
2930709,Simões Filho,ISSQN,Theta,2024,69443458.28550369,82164699.65898883
2930709,Simões Filho,ISSQN,Prophet,2024,73756511.50915438,82164699.65898883
2930709,Simões Filho,ISSQN,Ensemble,2024,71412867.62681374,82164699.65898883
2930709,Simões Filho,ISSQN,Naive,2025,82164699.65898883,81949291.08951508
2930709,Simões Filho,ISSQN,ETS,2025,88020841.58570126,81949291.08951508
2930709,Simões Filho,ISSQN,SARIMA,2025,95077189.2037768,81949291.08951508
2930709,Simões Filho,ISSQN,Theta,2025,87676107.26651819,81949291.08951508
2930709,Simões Filho,ISSQN,Prophet,2025,85945282.04509261,81949291.08951508
2930709,Simões Filho,ISSQN,Ensemble,2025,89179855.0252722,81949291.08951508
2930402,Serra Preta,IPTU,Naive,2021,49760.17950870958,51857.040454568196
2930402,Serra Preta,IPTU,ETS,2021,70786.65047131093,51857.040454568196
2930402,Serra Preta,IPTU,SARIMA,2021,19187.80029860091,51857.040454568196
2930402,Serra Preta,IPTU,Theta,2021,47872.75584142272,51857.040454568196
2930402,Serra Preta,IPTU,Prophet,2021,68948.06269893907,51857.040454568196
2930402,Serra Preta,IPTU,Ensemble,2021,51698.81732756841,51857.040454568196
2930402,Serra Preta,IPTU,Naive,2022,51857.040454568196,39594.17104378311
2930402,Serra Preta,IPTU,ETS,2022,76798.18483804411,39594.17104378311
2930402,Serra Preta,IPTU,SARIMA,2022,17374.298340144738,39594.17104378311
2930402,Serra Preta,IPTU,Theta,2022,59498.52274542865,39594.17104378311
2930402,Serra Preta,IPTU,Prophet,2022,61541.91846830731,39594.17104378311
2930402,Serra Preta,IPTU,Ensemble,2022,53803.231097981195,39594.17104378311
2930402,Serra Preta,IPTU,Naive,2023,39594.17104378311,31422.19084017465
2930402,Serra Preta,IPTU,ETS,2023,76902.81433128011,31422.19084017465
2930402,Serra Preta,IPTU,SARIMA,2023,26513.7740835456,31422.19084017465
2930402,Serra Preta,IPTU,Theta,2023,50520.45570061963,31422.19084017465
2930402,Serra Preta,IPTU,Prophet,2023,52647.55032976281,31422.19084017465
2930402,Serra Preta,IPTU,Ensemble,2023,51646.14861130205,31422.19084017465
2930402,Serra Preta,IPTU,Naive,2024,31422.19084017465,23250.210636566197
2930402,Serra Preta,IPTU,ETS,2024,68181.56348347323,23250.210636566197
2930402,Serra Preta,IPTU,SARIMA,2024,26053.77162711894,23250.210636566197
2930402,Serra Preta,IPTU,Theta,2024,39222.25261207853,23250.210636566197
2930402,Serra Preta,IPTU,Prophet,2024,39149.38414307236,23250.210636566197
2930402,Serra Preta,IPTU,Ensemble,2024,43151.74296643577,23250.210636566197
2930402,Serra Preta,IPTU,Naive,2025,23250.210636566197,37670.817688093346
2930402,Serra Preta,IPTU,ETS,2025,60409.475131338586,37670.817688093346
2930402,Serra Preta,IPTU,SARIMA,2025,20388.82236397654,37670.817688093346
2930402,Serra Preta,IPTU,Theta,2025,26141.022603586996,37670.817688093346
2930402,Serra Preta,IPTU,Prophet,2025,31565.77479151292,37670.817688093346
2930402,Serra Preta,IPTU,Ensemble,2025,34626.273722603764,37670.817688093346
2930808,Souto Soares,ISSQN,Naive,2021,1830627.4827732244,2194581.0243511405
2930808,Souto Soares,ISSQN,ETS,2021,2054269.3309520911,2194581.0243511405
2930808,Souto Soares,ISSQN,SARIMA,2021,2217396.5744765736,2194581.0243511405
2930808,Souto Soares,ISSQN,Theta,2021,2165700.208194418,2194581.0243511405
2930808,Souto Soares,ISSQN,Prophet,2021,2593902.466588406,2194581.0243511405
2930808,Souto Soares,ISSQN,Ensemble,2021,2257817.1450528726,2194581.0243511405
2930808,Souto Soares,ISSQN,Naive,2022,2194581.0243511405,2097995.805678193
2930808,Souto Soares,ISSQN,ETS,2022,1637903.450055032,2097995.805678193
2930808,Souto Soares,ISSQN,SARIMA,2022,2120822.5800868054,2097995.805678193
2930808,Souto Soares,ISSQN,Theta,2022,2154626.767081474,2097995.805678193
2930808,Souto Soares,ISSQN,Prophet,2022,2210478.6315759863,2097995.805678193
2930808,Souto Soares,ISSQN,Ensemble,2022,2030957.8571998244,2097995.805678193
2930808,Souto Soares,ISSQN,Naive,2023,2097995.805678193,1468159.3561409076
2930808,Souto Soares,ISSQN,ETS,2023,1870270.295764261,1468159.3561409076
2930808,Souto Soares,ISSQN,SARIMA,2023,1588578.7592928212,1468159.3561409076
2930808,Souto Soares,ISSQN,Theta,2023,1729154.7444803484,1468159.3561409076
2930808,Souto Soares,ISSQN,Prophet,2023,2529677.5592366075,1468159.3561409076
2930808,Souto Soares,ISSQN,Ensemble,2023,1929420.3396935095,1468159.3561409076
2930808,Souto Soares,ISSQN,Naive,2024,1468159.3561409076,1433909.32836409
2930808,Souto Soares,ISSQN,ETS,2024,1085922.0803589656,1433909.32836409
2930808,Souto Soares,ISSQN,SARIMA,2024,922946.8204466235,1433909.32836409
2930808,Souto Soares,ISSQN,Theta,2024,1143372.922763038,1433909.32836409
2930808,Souto Soares,ISSQN,Prophet,2024,2241383.0802718424,1433909.32836409
2930808,Souto Soares,ISSQN,Ensemble,2024,1348406.2259601173,1433909.32836409
2930808,Souto Soares,ISSQN,Naive,2025,1433909.32836409,1399659.3005872723
2930808,Souto Soares,ISSQN,ETS,2025,1473740.1775503892,1399659.3005872723
2930808,Souto Soares,ISSQN,SARIMA,2025,1264456.2401055973,1399659.3005872723
2930808,Souto Soares,ISSQN,Theta,2025,1380662.7458971047,1399659.3005872723
2930808,Souto Soares,ISSQN,Prophet,2025,1950391.638789965,1399659.3005872723
2930808,Souto Soares,ISSQN,Ensemble,2025,1517312.7005857644,1399659.3005872723
2928901,São Desidério,IPTU,Naive,2021,5778152.315790668,8873768.677861184
2928901,São Desidério,IPTU,ETS,2021,5247084.299894098,8873768.677861184
2928901,São Desidério,IPTU,SARIMA,2021,2630370.328380005,8873768.677861184
2928901,São Desidério,IPTU,Theta,2021,5474349.486988368,8873768.677861184
2928901,São Desidério,IPTU,Prophet,2021,8224583.31309389,8873768.677861184
2928901,São Desidério,IPTU,Ensemble,2021,5394096.857089091,8873768.677861184
2928901,São Desidério,IPTU,Naive,2022,8873768.677861184,6946074.641824473
2928901,São Desidério,IPTU,ETS,2022,7891588.883107138,6946074.641824473
2928901,São Desidério,IPTU,SARIMA,2022,3016402.0832038,6946074.641824473
2928901,São Desidério,IPTU,Theta,2022,6872339.545182186,6946074.641824473
2928901,São Desidério,IPTU,Prophet,2022,13133839.229150357,6946074.641824473
2928901,São Desidério,IPTU,Ensemble,2022,7728542.43516087,6946074.641824473
2928901,São Desidério,IPTU,Naive,2023,6946074.641824473,5018380.6057877615
2928901,São Desidério,IPTU,ETS,2023,8071418.561027076,5018380.6057877615
2928901,São Desidério,IPTU,SARIMA,2023,3054039.3906111014,5018380.6057877615
2928901,São Desidério,IPTU,Theta,2023,7096006.526353411,5018380.6057877615
2928901,São Desidério,IPTU,Prophet,2023,3061104.319344349,5018380.6057877615
2928901,São Desidério,IPTU,Ensemble,2023,5320642.199333985,5018380.6057877615
2928901,São Desidério,IPTU,Naive,2024,5018380.6057877615,3444843.035338795
2928901,São Desidério,IPTU,ETS,2024,6707658.119162364,3444843.035338795
2928901,São Desidério,IPTU,SARIMA,2024,3214347.0636611613,3444843.035338795
2928901,São Desidério,IPTU,Theta,2024,6409722.061999928,3444843.035338795
2928901,São Desidério,IPTU,Prophet,2024,-946337.0074821971,3444843.035338795
2928901,São Desidério,IPTU,Ensemble,2024,3846347.5593353137,3444843.035338795
2928901,São Desidério,IPTU,Naive,2025,3444843.035338795,3381022.2612532307
2928901,São Desidério,IPTU,ETS,2025,5822238.853860045,3381022.2612532307
2928901,São Desidério,IPTU,SARIMA,2025,1835060.675792743,3381022.2612532307
2928901,São Desidério,IPTU,Theta,2025,4045412.1753412294,3381022.2612532307
2928901,São Desidério,IPTU,Prophet,2025,-1016434.3871777036,3381022.2612532307
2928901,São Desidério,IPTU,Ensemble,2025,2671569.3294540783,3381022.2612532307
2930105,Senhor do Bonfim,IPTU,Naive,2021,1564246.727786637,2232475.8636665787
2930105,Senhor do Bonfim,IPTU,ETS,2021,2069693.8132166045,2232475.8636665787
2930105,Senhor do Bonfim,IPTU,SARIMA,2021,2329740.569761542,2232475.8636665787
2930105,Senhor do Bonfim,IPTU,Theta,2021,2511332.9935675613,2232475.8636665787
2930105,Senhor do Bonfim,IPTU,Prophet,2021,2122733.131476832,2232475.8636665787
2930105,Senhor do Bonfim,IPTU,Ensemble,2021,2258375.127005635,2232475.8636665787
2930105,Senhor do Bonfim,IPTU,Naive,2022,2232475.8636665787,2294918.6293376368
2930105,Senhor do Bonfim,IPTU,ETS,2022,2523688.5470549813,2294918.6293376368
2930105,Senhor do Bonfim,IPTU,SARIMA,2022,2865641.757525448,2294918.6293376368
2930105,Senhor do Bonfim,IPTU,Theta,2022,2917626.655093524,2294918.6293376368
2930105,Senhor do Bonfim,IPTU,Prophet,2022,2308197.5221586544,2294918.6293376368
2930105,Senhor do Bonfim,IPTU,Ensemble,2022,2653788.6204581526,2294918.6293376368
2930105,Senhor do Bonfim,IPTU,Naive,2023,2294918.6293376368,2500778.20964812
2930105,Senhor do Bonfim,IPTU,ETS,2023,3188834.0655344604,2500778.20964812
2930105,Senhor do Bonfim,IPTU,SARIMA,2023,4124116.757872508,2500778.20964812
2930105,Senhor do Bonfim,IPTU,Theta,2023,18892820.74663823,2500778.20964812
2930105,Senhor do Bonfim,IPTU,Prophet,2023,2569144.777473468,2500778.20964812
2930105,Senhor do Bonfim,IPTU,Ensemble,2023,7193729.086879665,2500778.20964812
2930105,Senhor do Bonfim,IPTU,Naive,2024,2500778.20964812,1929710.6642881164
2930105,Senhor do Bonfim,IPTU,ETS,2024,3704386.1510142037,1929710.6642881164
2930105,Senhor do Bonfim,IPTU,SARIMA,2024,3002648.360210024,1929710.6642881164
2930105,Senhor do Bonfim,IPTU,Theta,2024,2748351.736312767,1929710.6642881164
2930105,Senhor do Bonfim,IPTU,Prophet,2024,2770290.015129392,1929710.6642881164
2930105,Senhor do Bonfim,IPTU,Ensemble,2024,3056419.0656665964,1929710.6642881164
2930105,Senhor do Bonfim,IPTU,Naive,2025,1929710.6642881164,3162422.2183647365
2930105,Senhor do Bonfim,IPTU,ETS,2025,2869884.532039178,3162422.2183647365
2930105,Senhor do Bonfim,IPTU,SARIMA,2025,1996100.1680528515,3162422.2183647365
2930105,Senhor do Bonfim,IPTU,Theta,2025,2285378.7557941023,3162422.2183647365
2930105,Senhor do Bonfim,IPTU,Prophet,2025,2650374.4169875197,3162422.2183647365
2930105,Senhor do Bonfim,IPTU,Ensemble,2025,2450434.468218413,3162422.2183647365
2929107,São Felipe,ISSQN,Naive,2021,685943.5302709178,705758.6385191926
2929107,São Felipe,ISSQN,ETS,2021,736349.4451124866,705758.6385191926
2929107,São Felipe,ISSQN,SARIMA,2021,762898.6253047124,705758.6385191926
2929107,São Felipe,ISSQN,Theta,2021,726520.7658105736,705758.6385191926
2929107,São Felipe,ISSQN,Prophet,2021,585265.9622942382,705758.6385191926
2929107,São Felipe,ISSQN,Ensemble,2021,702758.6996305027,705758.6385191926
2929107,São Felipe,ISSQN,Naive,2022,705758.6385191926,668597.658057041
2929107,São Felipe,ISSQN,ETS,2022,779890.730998619,668597.658057041
2929107,São Felipe,ISSQN,SARIMA,2022,709232.836374748,668597.658057041
2929107,São Felipe,ISSQN,Theta,2022,782177.9350294402,668597.658057041
2929107,São Felipe,ISSQN,Prophet,2022,641025.5062007403,668597.658057041
2929107,São Felipe,ISSQN,Ensemble,2022,728081.7521508869,668597.658057041
2929107,São Felipe,ISSQN,Naive,2023,668597.658057041,1149627.7505892373
2929107,São Felipe,ISSQN,ETS,2023,723119.2313872338,1149627.7505892373
2929107,São Felipe,ISSQN,SARIMA,2023,683964.2473856156,1149627.7505892373
2929107,São Felipe,ISSQN,Theta,2023,724036.0514428213,1149627.7505892373
2929107,São Felipe,ISSQN,Prophet,2023,653823.0015299598,1149627.7505892373
2929107,São Felipe,ISSQN,Ensemble,2023,696235.6329364077,1149627.7505892373
2929107,São Felipe,ISSQN,Naive,2024,1149627.7505892373,1809470.6704438883
2929107,São Felipe,ISSQN,ETS,2024,1309573.2015810702,1809470.6704438883
2929107,São Felipe,ISSQN,SARIMA,2024,1316781.0615258575,1809470.6704438883
2929107,São Felipe,ISSQN,Theta,2024,1454869.3486628376,1809470.6704438883
2929107,São Felipe,ISSQN,Prophet,2024,1014855.8632635871,1809470.6704438883
2929107,São Felipe,ISSQN,Ensemble,2024,1274019.8687583383,1809470.6704438883
2929107,São Felipe,ISSQN,Naive,2025,1809470.6704438883,1523058.5725118027
2929107,São Felipe,ISSQN,ETS,2025,1907081.81686772,1523058.5725118027
2929107,São Felipe,ISSQN,SARIMA,2025,1633221.9731514186,1523058.5725118027
2929107,São Felipe,ISSQN,Theta,2025,1781712.271595216,1523058.5725118027
2929107,São Felipe,ISSQN,Prophet,2025,1981664.4466952705,1523058.5725118027
2929107,São Felipe,ISSQN,Ensemble,2025,1825920.1270774063,1523058.5725118027
2929206,São Francisco do Conde,ISSQN,Naive,2021,46814114.91756299,93232271.90599693
2929206,São Francisco do Conde,ISSQN,ETS,2021,49555468.41526711,93232271.90599693
2929206,São Francisco do Conde,ISSQN,SARIMA,2021,47866256.216213554,93232271.90599693
2929206,São Francisco do Conde,ISSQN,Theta,2021,41324031.30567312,93232271.90599693
2929206,São Francisco do Conde,ISSQN,Prophet,2021,46252445.812724985,93232271.90599693
2929206,São Francisco do Conde,ISSQN,Ensemble,2021,46249550.43746969,93232271.90599693
2929206,São Francisco do Conde,ISSQN,Naive,2022,93232271.90599693,139650428.8944309
2929206,São Francisco do Conde,ISSQN,ETS,2022,106636474.61603494,139650428.8944309
2929206,São Francisco do Conde,ISSQN,SARIMA,2022,59763889.58380401,139650428.8944309
2929206,São Francisco do Conde,ISSQN,Theta,2022,101585872.59430736,139650428.8944309
2929206,São Francisco do Conde,ISSQN,Prophet,2022,70954156.54384004,139650428.8944309
2929206,São Francisco do Conde,ISSQN,Ensemble,2022,84735098.33449659,139650428.8944309
2929206,São Francisco do Conde,ISSQN,Naive,2023,139650428.8944309,114737836.89050737
2929206,São Francisco do Conde,ISSQN,ETS,2023,168960857.81042394,114737836.89050737
2929206,São Francisco do Conde,ISSQN,SARIMA,2023,173865528.72597346,114737836.89050737
2929206,São Francisco do Conde,ISSQN,Theta,2023,171611854.73924252,114737836.89050737
2929206,São Francisco do Conde,ISSQN,Prophet,2023,166415153.58236665,114737836.89050737
2929206,São Francisco do Conde,ISSQN,Ensemble,2023,170213348.71450165,114737836.89050737
2929206,São Francisco do Conde,ISSQN,Naive,2024,114737836.89050737,74512422.04588547
2929206,São Francisco do Conde,ISSQN,ETS,2024,92270662.64262564,74512422.04588547
2929206,São Francisco do Conde,ISSQN,SARIMA,2024,85732344.7865878,74512422.04588547
2929206,São Francisco do Conde,ISSQN,Theta,2024,87298336.07554755,74512422.04588547
2929206,São Francisco do Conde,ISSQN,Prophet,2024,140218145.77204618,74512422.04588547
2929206,São Francisco do Conde,ISSQN,Ensemble,2024,101379872.31920178,74512422.04588547
2929206,São Francisco do Conde,ISSQN,Naive,2025,74512422.04588547,52739668.590449736
2929206,São Francisco do Conde,ISSQN,ETS,2025,83444125.14970772,52739668.590449736
2929206,São Francisco do Conde,ISSQN,SARIMA,2025,85922348.72229768,52739668.590449736
2929206,São Francisco do Conde,ISSQN,Theta,2025,87517298.53728531,52739668.590449736
2929206,São Francisco do Conde,ISSQN,Prophet,2025,112208843.40349042,52739668.590449736
2929206,São Francisco do Conde,ISSQN,Ensemble,2025,92273153.95319527,52739668.590449736
2929255,São Gabriel,ISSQN,Naive,2021,1002209.699492646,864452.968487123
2929255,São Gabriel,ISSQN,ETS,2021,1077217.2057494186,864452.968487123
2929255,São Gabriel,ISSQN,SARIMA,2021,927655.4514187254,864452.968487123
2929255,São Gabriel,ISSQN,Theta,2021,1216197.4178492283,864452.968487123
2929255,São Gabriel,ISSQN,Prophet,2021,1219189.947731874,864452.968487123
2929255,São Gabriel,ISSQN,Ensemble,2021,1110065.0056873118,864452.968487123
2929255,São Gabriel,ISSQN,Naive,2022,864452.968487123,828627.9414128282
2929255,São Gabriel,ISSQN,ETS,2022,436641.91018998186,828627.9414128282
2929255,São Gabriel,ISSQN,SARIMA,2022,866466.9687300066,828627.9414128282
2929255,São Gabriel,ISSQN,Theta,2022,917799.7094574906,828627.9414128282
2929255,São Gabriel,ISSQN,Prophet,2022,1007726.5029149187,828627.9414128282
2929255,São Gabriel,ISSQN,Ensemble,2022,807158.7728230995,828627.9414128282
2929255,São Gabriel,ISSQN,Naive,2023,828627.9414128282,1123125.3609207252
2929255,São Gabriel,ISSQN,ETS,2023,859526.1302062309,1123125.3609207252
2929255,São Gabriel,ISSQN,SARIMA,2023,838738.1509723301,1123125.3609207252
2929255,São Gabriel,ISSQN,Theta,2023,916504.9703408417,1123125.3609207252
2929255,São Gabriel,ISSQN,Prophet,2023,872571.9631194733,1123125.3609207252
2929255,São Gabriel,ISSQN,Ensemble,2023,871835.303659719,1123125.3609207252
2929255,São Gabriel,ISSQN,Naive,2024,1123125.3609207252,2047957.3770757245
2929255,São Gabriel,ISSQN,ETS,2024,1041171.7539090636,2047957.3770757245
2929255,São Gabriel,ISSQN,SARIMA,2024,914784.2167937778,2047957.3770757245
2929255,São Gabriel,ISSQN,Theta,2024,1052174.0428349427,2047957.3770757245
2929255,São Gabriel,ISSQN,Prophet,2024,939084.7443971027,2047957.3770757245
2929255,São Gabriel,ISSQN,Ensemble,2024,986803.6894837217,2047957.3770757245
2929255,São Gabriel,ISSQN,Naive,2025,2047957.3770757245,1811098.6544640257
2929255,São Gabriel,ISSQN,ETS,2025,2464433.564793894,1811098.6544640257
2929255,São Gabriel,ISSQN,SARIMA,2025,1092464.7333571613,1811098.6544640257
2929255,São Gabriel,ISSQN,Theta,2025,2310403.005274786,1811098.6544640257
2929255,São Gabriel,ISSQN,Prophet,2025,1412639.9022074903,1811098.6544640257
2929255,São Gabriel,ISSQN,Ensemble,2025,1819985.301408333,1811098.6544640257
2928950,São Domingos,ISSQN,Naive,2022,518981.19683197694,971582.7342877382
2928950,São Domingos,ISSQN,ETS,2022,724104.7184261165,971582.7342877382
2928950,São Domingos,ISSQN,SARIMA,2022,504137.1039577537,971582.7342877382
2928950,São Domingos,ISSQN,Theta,2022,800769.9109234386,971582.7342877382
2928950,São Domingos,ISSQN,Prophet,2022,876137.3047598087,971582.7342877382
2928950,São Domingos,ISSQN,Ensemble,2022,726287.2595167796,971582.7342877382
2928950,São Domingos,ISSQN,Naive,2023,971582.7342877382,662734.858587875
2928950,São Domingos,ISSQN,ETS,2023,1391761.3577901835,662734.858587875
2928950,São Domingos,ISSQN,SARIMA,2023,1230997.208429995,662734.858587875
2928950,São Domingos,ISSQN,Theta,2023,1148941.7281632693,662734.858587875
2928950,São Domingos,ISSQN,Prophet,2023,1031115.2968498723,662734.858587875
2928950,São Domingos,ISSQN,Ensemble,2023,1200703.89780833,662734.858587875
2928950,São Domingos,ISSQN,Naive,2024,662734.858587875,792263.6547182447
2928950,São Domingos,ISSQN,ETS,2024,763810.0390257735,792263.6547182447
2928950,São Domingos,ISSQN,SARIMA,2024,896066.7611735205,792263.6547182447
2928950,São Domingos,ISSQN,Theta,2024,824589.1170389359,792263.6547182447
